,Unnamed: 0,es_oficialismo,0_presencia,0_apoyo,1_presencia,1_apoyo,2_presencia,2_apoyo,3_presencia,3_apoyo,nroperiodo,tipo_mayoria,resultado,periodo_Extraordinario,periodo_Ordinario,periodo_Pr√≥rroga,sesion_Especial,sesion_Preparatoria,sesion_Tablas
179,179,0,0.7,0.979591836734694,0.8780487804878049,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
905,905,0,0.5692307692307692,1.0,0.8909090909090909,0.7142857142857143,0.75,0.9,0.6666666666666666,1.0,137,0,1,0,1,0,0,0,1
976,976,0,0.975,1.0,0.8823529411764706,-1.0,0.8936170212765957,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
37,37,0,0.7076923076923077,1.0,0.9454545454545454,-1.0,0.875,-1.0,0.6842105263157895,1.0,136,1,0,0,1,0,1,0,0
266,266,0,0.9620253164556962,1.0,0.9761904761904762,1.0,0.9722222222222222,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,0,0,1
988,988,0,0.9833333333333332,1.0,0.8431372549019608,-0.9069767441860463,0.8723404255319149,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
22,22,0,0.676923076923077,1.0,0.9454545454545454,-1.0,0.95,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
210,210,0,0.7,1.0,0.8292682926829268,1.0,0.8333333333333334,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
776,776,1,0.9304347826086956,1.0,0.0,,0.0,,0.0,,130,0,1,0,1,0,0,0,1
366,366,0,0.7142857142857143,-1.0,0.8333333333333334,1.0,0.9444444444444444,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
385,385,0,0.8428571428571429,-1.0,0.8809523809523809,1.0,0.9722222222222222,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
936,936,0,0.5538461538461539,1.0,0.8181818181818182,1.0,0.9487179487179488,1.0,0.7222222222222222,1.0,137,0,1,0,1,0,1,0,0
88,88,0,0.6615384615384615,-1.0,0.8909090909090909,1.0,0.85,1.0,0.6666666666666666,1.0,136,0,1,1,0,0,1,0,0
62,62,0,0.7538461538461538,1.0,0.8727272727272727,1.0,0.9,1.0,0.8333333333333334,1.0,136,0,1,0,1,0,1,0,0
449,449,0,0.7714285714285715,1.0,0.8536585365853658,-1.0,0.8611111111111112,-1.0,0.625,1.0,134,2,0,1,0,0,1,0,0
721,721,1,0.9454545454545454,1.0,0.6052631578947368,-1.0,0.7272727272727273,1.0,0.8,1.0,131,0,1,0,1,0,1,0,0
250,250,0,0.7692307692307693,1.0,0.9636363636363636,1.0,0.975,1.0,0.8421052631578947,1.0,135,0,1,1,0,0,1,0,0
882,882,1,0.6144578313253012,1.0,0.3414634146341464,1.0,0.75,1.0,0.5909090909090909,1.0,129,0,1,0,1,0,1,0,0
149,149,0,0.9571428571428572,1.0,0.9268292682926829,1.0,0.8611111111111112,1.0,0.7826086956521741,1.0,135,0,1,0,1,0,1,0,0
354,354,0,0.7857142857142857,-1.0,0.9047619047619048,1.0,0.9444444444444444,1.0,0.9130434782608696,0.9523809523809524,134,0,1,0,1,0,1,0,0
475,475,1,0.8859649122807017,1.0,0.6571428571428571,-1.0,0.2777777777777778,-1.0,0.4666666666666667,-0.7142857142857143,133,0,1,0,1,0,0,0,1
143,143,0,0.9142857142857144,-1.0,0.951219512195122,1.0,0.8888888888888888,1.0,0.6956521739130435,1.0,135,0,1,0,1,0,1,0,0
521,521,1,0.8487394957983193,1.0,0.5675675675675675,0.9523809523809524,0.7222222222222222,0.0,0.5294117647058824,1.0,132,0,1,0,1,0,0,0,1
878,878,1,0.7590361445783133,0.984126984126984,0.6829268292682927,0.9642857142857144,0.8333333333333334,0.95,0.8181818181818182,1.0,129,0,1,0,1,0,1,0,0
846,846,1,0.7674418604651163,1.0,0.8372093023255814,1.0,0.7142857142857143,1.0,0.7894736842105263,1.0,129,0,1,0,1,0,0,0,1
992,992,0,0.975,1.0,0.7843137254901961,-1.0,0.8085106382978723,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
877,877,1,0.7228915662650602,0.9833333333333332,0.7804878048780488,0.96875,0.7916666666666666,0.9473684210526316,0.8636363636363636,1.0,129,0,1,0,1,0,1,0,0
7,7,0,0.8461538461538461,-1.0,0.9454545454545454,0.9807692307692308,0.95,1.0,0.631578947368421,1.0,136,1,0,0,1,0,0,0,1
457,457,1,0.9210526315789472,1.0,0.7428571428571429,1.0,0.7777777777777778,0.42857142857142855,0.2352941176470588,1.0,133,0,1,0,1,0,0,0,1
244,244,0,0.676923076923077,-1.0,0.9636363636363636,1.0,1.0,1.0,0.8947368421052632,0.7647058823529411,135,0,1,1,0,0,1,0,0
819,819,1,0.9217391304347826,1.0,0.6842105263157895,0.0,0.2380952380952381,-0.2,0.3636363636363637,-1.0,130,0,1,0,1,0,0,0,1
849,849,1,0.6046511627906976,1.0,0.6744186046511628,1.0,0.42857142857142855,1.0,0.6842105263157895,1.0,129,0,1,0,1,0,0,0,1
61,61,0,0.8,1.0,0.7636363636363637,-1.0,0.875,-1.0,0.8333333333333334,1.0,136,2,0,0,1,0,1,0,0
373,373,0,0.8428571428571429,-1.0,0.9285714285714286,1.0,0.9722222222222222,1.0,0.9130434782608696,0.9047619047619048,134,0,1,0,1,0,1,0,0
769,769,1,0.7478260869565218,0.9767441860465116,0.5526315789473685,0.9047619047619048,0.047619047619047616,1.0,0.4545454545454545,-1.0,130,0,1,0,1,0,0,0,1
973,973,0,0.9833333333333332,0.9830508474576272,0.8823529411764706,-1.0,0.8936170212765957,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
356,356,0,0.5857142857142857,-1.0,0.8809523809523809,1.0,0.9444444444444444,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
345,345,0,0.8142857142857143,1.0,0.8809523809523809,-1.0,0.9166666666666666,-1.0,0.7826086956521741,-0.8888888888888888,134,0,0,0,1,0,1,0,0
395,395,0,0.8428571428571429,1.0,0.9523809523809524,-1.0,0.8888888888888888,-0.9375,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
832,832,1,0.8434782608695652,0.3608247422680412,0.8421052631578947,0.96875,0.5714285714285714,0.8333333333333334,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
765,765,1,0.7130434782608696,1.0,0.5,1.0,0.4761904761904762,1.0,0.4545454545454545,1.0,130,0,1,0,1,0,0,0,1
337,337,0,0.8142857142857143,-0.9473684210526316,0.8809523809523809,1.0,0.9166666666666666,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
332,332,0,0.8142857142857143,1.0,0.9285714285714286,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,0,0,1
29,29,0,0.8923076923076924,0.9655172413793104,0.9272727272727272,-1.0,0.925,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
213,213,0,0.7,1.0,0.8780487804878049,1.0,0.8888888888888888,1.0,0.8260869565217391,1.0,135,0,1,0,1,0,1,0,0
468,468,1,0.9473684210526316,1.0,0.7142857142857143,1.0,0.8888888888888888,1.0,0.5714285714285714,1.0,133,0,1,0,1,0,1,0,0
779,779,1,0.9304347826086956,0.9813084112149532,0.0,,0.0,,0.0,,130,0,1,0,1,0,0,0,1
105,105,0,0.8,1.0,0.902439024390244,1.0,0.8888888888888888,1.0,0.7916666666666666,1.0,135,0,1,0,1,0,1,0,0
837,837,1,0.8347826086956521,1.0,0.5263157894736842,1.0,0.2857142857142857,-1.0,0.3636363636363637,0.0,130,0,1,0,1,0,0,0,1
276,276,0,0.9113924050632912,-0.9166666666666666,0.9761904761904762,1.0,0.9444444444444444,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
834,834,1,0.8956521739130435,0.9902912621359224,0.7631578947368421,1.0,0.5238095238095238,1.0,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
80,80,0,0.6153846153846154,1.0,0.8909090909090909,1.0,0.775,1.0,0.8888888888888888,1.0,136,0,1,1,0,0,1,0,0
242,242,0,0.6923076923076923,-1.0,0.9636363636363636,1.0,1.0,1.0,0.8947368421052632,0.17647058823529413,135,0,1,1,0,0,1,0,0
963,963,0,0.7846153846153846,1.0,0.6727272727272727,1.0,0.7948717948717948,1.0,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
990,990,0,0.9833333333333332,1.0,0.8235294117647058,-1.0,0.8297872340425532,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
821,821,1,0.9130434782608696,1.0,0.6578947368421053,1.0,0.2857142857142857,1.0,0.3636363636363637,1.0,130,0,1,0,1,0,0,0,1
618,618,1,0.9736842105263158,1.0,0.8888888888888888,-0.9375,0.8888888888888888,-1.0,0.7058823529411765,0.0,132,0,1,0,0,1,1,0,0
666,666,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
899,899,0,0.8923076923076924,1.0,0.9090909090909092,-1.0,0.775,-1.0,0.9444444444444444,1.0,137,1,0,0,1,0,1,0,0
344,344,0,0.6571428571428571,-1.0,0.8571428571428571,1.0,0.9444444444444444,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
967,967,0,0.5846153846153846,0.9210526315789472,0.6727272727272727,0.8378378378378378,0.7948717948717948,0.5483870967741935,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
50,50,0,0.6923076923076923,1.0,0.8,1.0,0.875,1.0,0.7222222222222222,1.0,136,0,1,0,1,0,1,0,0
124,124,0,0.42857142857142855,0.9666666666666668,0.951219512195122,-1.0,0.8333333333333334,-1.0,0.39130434782608703,0.8888888888888888,135,2,0,0,1,0,1,0,0
844,844,1,0.686046511627907,1.0,0.813953488372093,1.0,0.6071428571428571,1.0,0.8421052631578947,1.0,129,0,1,0,1,0,0,0,1
38,38,0,0.953846153846154,1.0,0.9636363636363636,-1.0,0.9,-1.0,0.8421052631578947,1.0,136,1,0,0,1,0,1,0,0
842,842,1,0.9217391304347826,1.0,0.8421052631578947,1.0,0.7142857142857143,1.0,1.0,1.0,130,0,1,1,0,0,1,0,0
830,830,1,0.9130434782608696,1.0,0.7631578947368421,-0.9655172413793104,0.5714285714285714,-1.0,0.3636363636363637,-1.0,130,0,1,0,1,0,0,0,1
857,857,1,0.7906976744186046,1.0,0.7209302325581395,0.967741935483871,0.3928571428571429,1.0,0.7894736842105263,1.0,129,0,1,0,1,0,0,0,1
5,5,0,0.8461538461538461,-1.0,0.9636363636363636,1.0,0.95,1.0,0.7368421052631579,1.0,136,0,1,0,1,0,0,0,1
159,159,0,0.2857142857142857,0.55,0.7804878048780488,0.3125,0.75,0.5555555555555556,0.5652173913043478,0.8461538461538461,135,0,1,0,1,0,1,0,0
722,722,1,0.9181818181818182,1.0,0.631578947368421,-1.0,0.8181818181818182,-1.0,0.8,-1.0,131,0,1,0,1,0,1,0,0
843,843,1,0.9652173913043478,0.9639639639639641,0.9736842105263158,-1.0,0.95,-1.0,1.0,-1.0,130,0,1,1,0,0,1,0,0
443,443,0,0.057142857142857134,1.0,0.9285714285714286,1.0,0.9166666666666666,1.0,0.9565217391304348,1.0,134,0,1,1,0,0,1,0,0
662,662,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
536,536,1,0.9561403508771931,1.0,0.5675675675675675,-1.0,0.2222222222222222,-1.0,0.5294117647058824,-1.0,132,0,1,0,1,0,0,0,1
739,739,1,0.9545454545454546,1.0,0.9473684210526316,-0.9444444444444444,0.8181818181818182,-1.0,0.7,-1.0,131,0,1,0,1,0,1,0,0
353,353,0,0.5857142857142857,1.0,0.9047619047619048,1.0,0.8611111111111112,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
589,589,1,0.8859649122807017,1.0,0.5833333333333334,1.0,0.7222222222222222,1.0,0.5882352941176471,1.0,132,0,1,0,1,0,0,0,1
139,139,0,0.8571428571428571,1.0,0.951219512195122,1.0,0.8888888888888888,1.0,0.5652173913043478,1.0,135,0,1,0,1,0,1,0,0
862,862,1,0.6976744186046512,1.0,0.6744186046511628,1.0,0.21428571428571427,1.0,0.631578947368421,1.0,129,0,1,0,1,0,0,0,1
659,659,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
993,993,0,0.975,1.0,0.7843137254901961,-1.0,0.8085106382978723,-1.0,0.7333333333333333,-1.0,137,0,1,1,0,0,1,0,0
670,670,1,0.9913793103448276,0.9130434782608696,1.0,-1.0,1.0,-1.0,1.0,-1.0,131,0,1,0,1,0,1,0,0
388,388,0,0.7142857142857143,1.0,0.9047619047619048,1.0,0.8055555555555556,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
273,273,0,0.9113924050632912,-0.8888888888888888,0.9761904761904762,1.0,0.9444444444444444,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
730,730,1,0.9090909090909092,0.98,0.631578947368421,0.5,0.3636363636363637,-1.0,0.3,-1.0,131,0,1,0,1,0,1,0,0
363,363,0,0.7285714285714285,1.0,0.8333333333333334,1.0,0.9444444444444444,1.0,0.7391304347826086,1.0,134,0,1,0,1,0,1,0,0
613,613,1,0.9385964912280702,1.0,0.7222222222222222,0.8461538461538461,0.7222222222222222,1.0,0.7058823529411765,1.0,132,0,1,0,0,1,1,0,0
256,256,0,0.7846153846153846,-1.0,0.9636363636363636,1.0,1.0,1.0,0.8947368421052632,0.8823529411764706,135,0,1,1,0,0,1,0,0
978,978,0,0.9833333333333332,0.9830508474576272,0.8823529411764706,-1.0,0.8723404255319149,-1.0,0.8666666666666667,-1.0,137,0,1,1,0,0,1,0,0
906,906,0,0.6307692307692307,0.0,0.9090909090909092,1.0,0.7,0.9285714285714286,0.6666666666666666,1.0,137,0,1,0,1,0,0,0,1
880,880,1,0.6506024096385542,0.4444444444444444,0.6097560975609756,0.88,0.75,0.3333333333333333,0.7272727272727273,-0.5625,129,0,1,0,1,0,1,0,0
743,743,1,0.9217391304347826,1.0,0.8421052631578947,0.84375,0.8571428571428571,-0.9444444444444444,0.9090909090909092,-1.0,130,0,1,0,1,0,1,0,0
646,646,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
499,499,1,0.9210526315789472,1.0,0.8571428571428571,-0.9,0.7777777777777778,-1.0,0.6,-0.2222222222222222,133,0,1,0,1,0,1,0,0
489,489,1,0.9298245614035088,1.0,0.8,1.0,0.7222222222222222,1.0,0.6,1.0,133,0,1,0,1,0,1,0,0
691,691,1,0.8695652173913043,1.0,0.7368421052631579,1.0,0.7,1.0,0.8181818181818182,1.0,131,0,1,0,1,0,0,0,1
412,412,0,0.7681159420289855,0.8301886792452831,0.9047619047619048,1.0,0.8888888888888888,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
657,657,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
750,750,1,0.991304347826087,1.0,0.7631578947368421,-0.9655172413793104,0.8571428571428571,-1.0,0.9090909090909092,-0.9,130,0,1,0,1,0,0,0,1
283,283,0,0.8227848101265823,-0.953846153846154,0.9761904761904762,1.0,0.8611111111111112,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
664,664,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
515,515,1,0.8067226890756303,1.0,0.5675675675675675,1.0,0.6666666666666666,1.0,0.29411764705882354,1.0,132,0,1,0,1,0,0,0,1
759,759,1,0.982608695652174,1.0,0.18421052631578946,-1.0,0.0,,0.0,,130,0,1,0,1,0,1,0,0
494,494,1,0.9561403508771931,1.0,0.6857142857142857,1.0,0.7222222222222222,1.0,0.3333333333333333,1.0,133,0,1,0,1,0,1,0,0
51,51,0,0.8,1.0,0.8727272727272727,-1.0,0.925,-1.0,0.8333333333333334,1.0,136,2,0,0,1,0,1,0,0
205,205,0,0.6571428571428571,0.0,0.902439024390244,1.0,0.8888888888888888,1.0,0.7826086956521741,1.0,135,0,1,0,1,0,1,0,0
530,530,1,0.9210526315789472,1.0,0.7297297297297297,1.0,0.5555555555555556,1.0,0.5882352941176471,1.0,132,0,1,0,1,0,0,0,1
679,679,1,0.9655172413793104,0.9464285714285714,0.8947368421052632,-1.0,0.85,-1.0,0.7272727272727273,-1.0,131,0,1,0,1,0,1,0,0
663,663,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
487,487,1,0.9035087719298246,1.0,0.6857142857142857,-1.0,0.6666666666666666,-1.0,0.4,-1.0,133,0,1,0,1,0,1,0,0
198,198,0,0.5428571428571428,0.9473684210526316,0.6341463414634146,1.0,0.7222222222222222,1.0,0.6521739130434783,1.0,135,0,1,0,1,0,1,0,0
651,651,1,0.9913793103448276,0.9130434782608696,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
284,284,0,0.9493670886075948,-0.9733333333333334,0.9761904761904762,1.0,0.9444444444444444,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
110,110,0,0.6857142857142857,1.0,0.7073170731707317,1.0,0.75,1.0,0.625,1.0,135,0,1,0,1,0,1,0,0
979,979,0,0.9833333333333332,1.0,0.8431372549019608,-1.0,0.8936170212765957,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
860,860,1,0.7674418604651163,1.0,0.6511627906976745,1.0,0.21428571428571427,1.0,0.7368421052631579,1.0,129,0,1,0,1,0,0,0,1
678,678,1,0.9396551724137931,1.0,0.8684210526315791,-1.0,0.45,-1.0,0.7272727272727273,-1.0,131,0,1,0,1,0,1,0,0
3,3,0,0.7538461538461538,1.0,0.9272727272727272,1.0,0.95,1.0,0.631578947368421,1.0,136,0,1,0,1,0,0,0,1
321,321,0,0.8142857142857143,1.0,0.9523809523809524,-1.0,0.7222222222222222,-1.0,0.6521739130434783,1.0,134,2,0,0,1,0,1,0,0
340,340,0,0.8142857142857143,-1.0,0.9047619047619048,1.0,0.9166666666666666,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
279,279,0,0.9367088607594936,0.945945945945946,0.9761904761904762,1.0,0.9444444444444444,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
392,392,0,0.2571428571428571,-1.0,0.9523809523809524,0.8,0.8611111111111112,0.8709677419354839,0.7826086956521741,0.9444444444444444,134,0,1,0,1,0,1,0,0
959,959,0,0.8153846153846154,1.0,0.6727272727272727,1.0,0.8205128205128205,1.0,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
547,547,1,0.9736842105263158,1.0,0.7297297297297297,-1.0,0.2777777777777778,-1.0,0.35294117647058826,-1.0,132,0,1,0,1,0,1,0,0
637,637,1,0.7478260869565218,1.0,0.6578947368421053,1.0,0.55,1.0,0.5454545454545454,1.0,131,0,1,0,1,0,0,0,1
9,9,0,0.9230769230769232,1.0,0.9818181818181818,-1.0,0.95,-1.0,0.7368421052631579,-1.0,136,0,0,0,1,0,0,0,1
698,698,1,0.9385964912280702,1.0,0.8421052631578947,1.0,0.9,0.2777777777777778,0.8181818181818182,1.0,131,0,1,0,1,0,0,0,1
490,490,1,0.9385964912280702,1.0,0.8285714285714286,1.0,0.7777777777777778,1.0,0.8,1.0,133,0,1,0,1,0,1,0,0
254,254,0,0.7692307692307693,1.0,0.9636363636363636,1.0,0.975,1.0,0.8421052631578947,1.0,135,0,1,1,0,0,1,0,0
686,686,1,0.7652173913043478,1.0,0.3947368421052632,1.0,0.1,0.0,0.4545454545454545,-1.0,131,0,1,0,1,0,0,0,1
447,447,0,0.7571428571428571,1.0,0.8048780487804879,-1.0,0.8333333333333334,-1.0,0.625,1.0,134,2,0,1,0,0,1,0,0
280,280,0,0.8481012658227848,0.9701492537313432,0.9523809523809524,1.0,0.8055555555555556,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
592,592,1,0.8859649122807017,1.0,0.5833333333333334,1.0,0.6666666666666666,1.0,0.5882352941176471,1.0,132,0,1,0,1,0,0,0,1
318,318,0,0.7142857142857143,1.0,0.8809523809523809,1.0,0.7777777777777778,1.0,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
401,401,0,0.8285714285714286,-0.9482758620689656,0.9761904761904762,0.951219512195122,0.9722222222222222,0.6285714285714286,0.8260869565217391,1.0,134,0,1,0,1,0,1,0,0
871,871,1,0.686046511627907,0.9830508474576272,0.5348837209302325,1.0,0.5,1.0,0.42105263157894735,0.875,129,0,1,0,1,0,1,0,0
264,264,0,0.9367088607594936,1.0,0.9285714285714286,1.0,1.0,1.0,0.9565217391304348,1.0,134,0,1,0,1,0,0,0,1
120,120,0,0.8,-0.875,0.8536585365853658,-1.0,0.7777777777777778,-0.9285714285714286,0.7826086956521741,1.0,135,2,0,0,1,0,1,0,0
297,297,0,0.7468354430379747,-1.0,0.9285714285714286,1.0,0.9444444444444444,1.0,0.7391304347826086,1.0,134,0,1,0,1,0,1,0,0
672,672,1,0.9741379310344828,0.9646017699115044,0.0,,0.0,,0.0,,131,0,1,0,1,0,1,0,0
955,955,0,0.7846153846153846,0.9803921568627452,0.5454545454545454,0.3,0.6666666666666666,1.0,0.4117647058823529,1.0,137,0,1,0,1,0,1,0,0
300,300,0,0.7848101265822784,-1.0,0.9761904761904762,1.0,0.9444444444444444,1.0,0.6956521739130435,1.0,134,0,1,0,1,0,1,0,0
911,911,0,0.7076923076923077,-0.9347826086956522,0.9090909090909092,1.0,0.725,1.0,0.3888888888888889,0.14285714285714285,137,0,1,0,1,0,0,0,1
715,715,1,0.9823008849557522,0.945945945945946,0.8684210526315791,-0.9393939393939394,1.0,-1.0,0.9,-1.0,131,0,1,0,1,0,1,0,0
15,15,0,0.8,1.0,0.9090909090909092,-1.0,0.95,-1.0,0.5263157894736842,1.0,136,1,0,0,1,0,1,0,0
298,298,0,0.810126582278481,-1.0,0.9285714285714286,1.0,0.8611111111111112,1.0,0.9130434782608696,1.0,134,0,1,0,1,0,1,0,0
227,227,0,0.9384615384615383,-1.0,0.9818181818181818,1.0,1.0,1.0,0.9473684210526316,-0.3888888888888889,135,0,1,1,0,0,1,0,0
982,982,0,0.9833333333333332,1.0,0.8431372549019608,-1.0,0.8723404255319149,-1.0,0.9333333333333332,-1.0,137,0,1,1,0,0,1,0,0
186,186,0,0.5857142857142857,1.0,0.7073170731707317,1.0,0.7777777777777778,1.0,0.7391304347826086,1.0,135,0,1,0,1,0,1,0,0
306,306,0,0.9493670886075948,-0.8933333333333333,0.9761904761904762,1.0,0.9444444444444444,1.0,0.8695652173913043,1.0,134,0,1,0,1,0,1,0,0
565,565,1,0.912280701754386,1.0,0.8055555555555556,1.0,0.4444444444444444,-1.0,0.35294117647058826,1.0,132,0,1,0,1,0,1,0,0
419,419,0,0.8840579710144928,-1.0,0.9523809523809524,0.95,1.0,1.0,0.7826086956521741,1.0,134,0,1,0,1,0,1,0,0
718,718,1,0.9545454545454546,1.0,0.9473684210526316,-0.9444444444444444,0.8181818181818182,-1.0,0.9,-1.0,131,0,1,0,1,0,1,0,0
766,766,1,0.7565217391304347,1.0,0.6578947368421053,0.96,0.19047619047619047,1.0,0.5454545454545454,0.5,130,0,1,0,1,0,0,0,1
390,390,0,0.6428571428571429,1.0,0.8333333333333334,0.9714285714285714,0.75,0.9629629629629628,0.7391304347826086,1.0,134,0,1,0,1,0,1,0,0
142,142,0,0.9,-1.0,0.8780487804878049,1.0,0.8611111111111112,1.0,0.6086956521739131,1.0,135,0,1,0,1,0,1,0,0
236,236,0,0.7230769230769231,0.7446808510638298,0.9636363636363636,1.0,1.0,1.0,0.7894736842105263,1.0,135,0,1,1,0,0,1,0,0
523,523,1,0.8571428571428571,1.0,0.5945945945945946,-0.8181818181818182,0.7222222222222222,-1.0,0.5294117647058824,-0.7777777777777778,132,0,1,0,1,0,0,0,1
95,95,0,0.7692307692307693,0.98,0.8909090909090909,1.0,0.825,1.0,0.6111111111111112,1.0,136,0,1,1,0,0,1,0,0
696,696,1,0.9649122807017544,0.9818181818181818,0.8157894736842105,-0.967741935483871,0.9,-0.7222222222222222,1.0,-1.0,131,0,1,0,1,0,1,0,0
320,320,0,0.6857142857142857,1.0,0.8809523809523809,1.0,0.6944444444444444,1.0,0.6956521739130435,1.0,134,0,1,0,1,0,1,0,0
581,581,1,0.8421052631578947,0.9583333333333334,0.7222222222222222,-1.0,0.7777777777777778,-1.0,0.35294117647058826,-1.0,132,0,1,0,1,0,1,0,0
